Year,Country,Fuels_Coal,Fuels_Oil,Fuels_Gas,Fuels_Cement,Fuels_Flaring,Fuels_Bunkers,Fuels_Total
1874,CZE,1.83264048070331,0.0,0.0,0.0,0.0,0.0,1.83264048070331
1875,CZE,1.95976005161915,0.0,0.0,0.0,0.0,0.0,1.95976005161915
1876,CZE,3.38758523208453,0.0,0.0,0.0,0.0,0.0,3.38758523208453
1877,CZE,3.55934798564342,0.0,0.0,0.0,0.0,0.0,3.55934798564342
1878,CZE,3.73111073920232,0.0,0.0,0.0,0.0,0.0,3.73111073920232
1879,CZE,4.00956313263701,0.0,0.0,0.0,0.0,0.0,4.00956313263701
1880,CZE,4.24791232810421,0.0,0.0,0.0,0.0,0.0,4.24791232810421
1881,CZE,4.4862615235714,0.0,0.0,0.0,0.0,0.0,4.4862615235714
1882,CZE,4.58765451465903,0.0,0.0,0.0,0.0,0.0,4.58765451465903
1883,CZE,4.90015679316046,0.0,0.0,0.0,0.0,0.0,4.90015679316046
1884,CZE,5.06132624914304,0.0,0.0,0.0,0.0,0.0,5.06132624914304
1885,CZE,5.31405206274953,0.0,0.0,0.0,0.0,0.0,5.31405206274953
1886,CZE,5.58645114328346,0.0,0.0,0.0,0.0,0.0,5.58645114328346
1887,CZE,5.86793019316853,0.0,0.0,0.0,0.0,0.0,5.86793019316853
1888,CZE,6.28939210388353,0.0,0.0,0.0,0.0,0.0,6.28939210388353
1889,CZE,6.65864419082954,0.0,0.0,0.0,0.0,0.0,6.65864419082954
1890,CZE,7.12096596362463,0.0,0.0,0.0,0.0,0.0,7.12096596362463
1891,CZE,7.38277174658225,0.0,0.0,0.0,0.0,0.0,7.38277174658225
1892,CZE,7.4947580352462,0.0,0.0,0.0,0.0,0.0,7.4947580352462
1893,CZE,7.66122414001694,0.0,0.0,0.0,0.0,0.0,7.66122414001694
1894,CZE,7.85341682461588,0.0,0.0,0.0,0.0,0.0,7.85341682461588
1895,CZE,8.15078582086543,0.0,0.0,0.0,0.0,0.0,8.15078582086543
1896,CZE,8.35130181070291,0.0,0.0,0.0,0.0,0.0,8.35130181070291
1897,CZE,8.83859349921362,0.0,0.0,0.0,0.0,0.0,8.83859349921362
1898,CZE,9.03608283260072,0.0,0.0,0.0,0.0,0.0,9.03608283260072
1899,CZE,9.27064870750494,0.0,0.0,0.0,0.0,0.0,9.27064870750494
1900,CZE,9.20330560148405,0.0,0.0,0.0,0.0,0.0,9.20330560148405
1901,CZE,9.61644420696052,0.0,0.0,0.0,0.0,0.0,9.61644420696052
1902,CZE,9.74507710610155,0.0,0.0,0.0,0.0,0.0,9.74507710610155
1903,CZE,9.92818982134936,0.0,0.0,0.0,0.0,0.0,9.92818982134936
1904,CZE,10.0250428277614,0.0,0.0,0.0,0.0,0.0,10.0250428277614
1905,CZE,10.3201418316732,0.0,0.0,0.0,0.0,0.0,10.3201418316732
1906,CZE,10.7771669556801,0.0,0.0,0.0,0.0,0.0,10.7771669556801
1907,CZE,11.3265051014236,0.0,0.0,0.0,0.0,0.0,11.3265051014236
1908,CZE,11.5353443964996,0.0,0.0,0.0,0.0,0.0,11.5353443964996
1909,CZE,11.4649746340283,0.0,0.0,0.0,0.0,0.0,11.4649746340283
1910,CZE,11.3454217042384,0.0,0.0,0.0,0.0,0.0,11.3454217042384
1911,CZE,11.4891878856313,0.0,0.0,0.0,0.0,0.0,11.4891878856313
1912,CZE,12.224665403073,0.0,0.0,0.0,0.0,0.0,12.224665403073
1913,CZE,12.7868668387305,0.0,0.0,0.0,0.0,0.0,12.7868668387305
1914,CZE,11.6558214363947,0.0013458822325459,0.0,0.0,0.0,0.0,11.657167318627245
1915,CZE,11.6294217695091,0.0020189692899699,0.0,0.0,0.0,0.0,11.631440738799071
1916,CZE,12.3770895829937,0.0026919631610478,0.0,0.0,0.0,0.0,12.379781546154748
1917,CZE,11.6358936108798,0.0053837613830189,0.0,0.0,0.0,0.0,11.641277372262818
1918,CZE,9.92045236656144,0.0047107983375386,0.0,0.0,0.0,0.0,9.92516316489898
1919,CZE,9.37254387822975,0.0040378050383877,0.0,0.0,0.0,0.0,9.37658168326814
1920,CZE,9.29401766624587,0.0053842775376499,0.0,0.0,0.0,0.0,9.299401943783518
1921,CZE,8.92283111920412,0.0080754017459935,0.0,0.0,0.0,0.0,8.930906520950114
1922,CZE,7.96060419951759,0.0100955625504053,0.0,0.0,0.0,0.0,7.970699762067995
1923,CZE,8.41864130478923,0.0060569248353249,0.0,0.0,0.0,0.0,8.424698229624555
1924,CZE,10.3345149382676,0.0060568244456186,0.0,0.0,0.0,0.0,10.340571762713218
1925,CZE,9.71799620664886,0.0134609454259866,0.0,0.0,0.0,0.0,9.731457152074846
1926,CZE,9.85478541161823,0.0121146166109902,0.0,0.0,0.0,0.0,9.86690002822922
1927,CZE,10.5793348348451,0.009422756799082,0.0,0.0,0.0,0.0,10.588757591644184
1928,CZE,11.1406136778502,0.0080753571137284,0.0,0.0,0.0,0.0,11.148689034963928
1929,CZE,12.4627595774881,0.0080759927823025,0.0005023335082486,0.0,0.0,0.0,12.471337903778652
1930,CZE,10.8551473327067,0.0398113445664535,0.0005036540221457,0.106880668045274,0.0,0.0,11.002342999340572
1931,CZE,10.1765220247938,0.011469848587846,0.0,0.106863445868251,0.0,0.0,10.294855319249896
1932,CZE,8.86576280395082,0.0107953790810301,0.0,0.0963729428126198,0.0,0.0,8.97293112584447
1933,CZE,8.11951459709298,0.0101181786446891,0.0,0.0760399577968127,0.0,0.0,8.205672733534481
1934,CZE,8.10205822378111,0.0148427535542371,0.0,0.0799846747098655,0.0,0.0,8.196885652045214
1935,CZE,8.34195389346308,0.0114696367555706,0.0,0.0852289176843833,0.0,0.0,8.438652447903033
1936,CZE,9.06367050982253,0.0107943517639575,0.0005035632835205,0.0937456278351539,0.0,0.0,9.168714052705162
1937,CZE,10.9744063680388,0.0101209562426539,0.000503625557204,0.121287324672199,0.0,0.0,11.106318274510857
1938,CZE,12.7044698132401,0.0107682531401789,0.0005023457663436,0.0,0.0,0.0,12.715740412146625
1939,CZE,13.9351743131438,0.0121184198182797,0.0,0.0248770256062043,0.0,0.0,13.972169758568285
1940,CZE,15.7105410135391,0.0168305002919702,0.0005024981761215,0.0189852790720391,0.0,0.0,15.74685929107923
1941,CZE,15.8034866092261,0.0195259835985571,0.0005025651795458,0.0268437547080044,0.0,0.0,15.850358912712208
1942,CZE,17.0462137584126,0.0201988030005004,0.0,0.028807252646471,0.0,0.0,17.09521981405957
1943,CZE,18.8227111135876,0.0201984289141298,0.0,0.0314255639526434,0.0,0.0,18.874335106454375
1944,CZE,17.9753004009542,0.0181721965374702,0.0,0.0,0.0,0.0,17.99347259749167
1945,CZE,9.54119559908908,0.0074031572247918,0.0005023446257557,0.0,0.0,0.0,9.549101100939628
1946,CZE,11.7924875346369,0.0161802944886718,0.0005032139276301,0.0819112135005144,0.0,0.0,11.891082256553716
1947,CZE,13.3494709065516,0.0222591378351729,0.0,0.125198816845651,0.0,0.0,13.496928861232425
1948,CZE,14.4136274009365,0.0276612139339343,0.0,0.146851866774317,0.0,0.0,14.58814048164475
1949,CZE,15.1470978631582,0.0337346382591264,0.0,0.154725292394938,0.0,0.0,15.335557793812264
1950,CZE,15.2516372422501,0.361360783079149,0.0090917971921501,0.167673399615551,0.0,0.0,15.78976322213695
1951,CZE,16.2647725113563,0.356681949508463,0.0186917392197306,0.186108120316475,0.0,0.0,16.826254320400967
1952,CZE,17.3413041251347,0.421211783131009,0.0303276563409361,0.198055477948591,0.0,0.0,17.990899042555238
1953,CZE,17.9642671096038,0.434209520413626,0.0404490915042811,0.207985669916693,0.0,0.0,18.6469113914384
1954,CZE,19.1151693178141,0.528598997570921,0.0414785014477616,0.22914128008584,0.0,0.0,19.914388096918625
1955,CZE,19.8286952269206,0.544277215808002,0.0414854623273981,0.258793378038292,0.0,0.0,20.67325128309429
1956,CZE,21.2441329037036,0.591346555121555,0.0663092864674887,0.281980077818808,0.0,0.0,22.183768823111453
1957,CZE,21.9237214459516,0.72016824333644,0.198656385421187,0.329946109503197,0.0,0.0,23.172492184212423
1958,CZE,23.8758606938368,0.752965064594448,0.320718325274618,0.37033758691785,0.0,0.0,25.319881670623715
1959,CZE,23.6104300473231,0.931285882135832,0.381244850432807,0.424337060061834,0.0,0.0,25.347297839953573
1960,CZE,24.9968233782483,1.21067912137048,0.370144470413015,0.456364311150901,0.0,0.0,27.034011281182693
1961,CZE,26.9141644883083,1.58194647549057,0.361588563472748,0.483117154015398,0.0,0.0,29.34081668128702
1962,CZE,28.4506557453847,1.99511915492727,0.305393630827269,0.516314989950834,0.0,0.0,31.267483521090075
1963,CZE,29.9580398819085,2.17466346598571,0.28524475663232,0.467515500346027,0.0,0.0,32.88546360487256
1964,CZE,30.7377986865743,2.72110716183345,0.269786309709821,0.496722018421349,0.0,0.0,34.225414176538926
1965,CZE,29.7135885918025,2.87739793004141,0.24340811992674,0.517035520311056,0.0,0.0,33.351430162081705
1966,CZE,29.311275868329,3.02933902523447,0.270352388115512,0.555633767373497,0.0,0.0,33.16660104905248
1967,CZE,28.5299173151951,3.65123639138169,0.331929939399164,0.586947793635203,0.0,0.0,33.10003143961116
1968,CZE,29.776319592766,3.85803310871727,0.403668678416766,0.590787533203249,0.0,0.0,34.628808913103285
1969,CZE,31.0402983099359,4.60757166592571,0.499038426809358,0.614443252936074,0.0,0.0,36.76135165560704
1970,CZE,35.0899851456327,5.83383769927578,0.545014032795777,0.676277495423922,0.0,0.0,42.14511437312819
1971,CZE,36.1043847914031,6.75440326927315,0.63122910395465,0.717796440853838,0.0,0.0,44.20781360548474
1972,CZE,35.7502718388718,7.44913436676536,0.693911521201987,0.716679286570876,0.0,0.0,44.60999701341002
1973,CZE,34.8828383592031,8.41409177824253,0.754476035385127,0.7379624865186,0.0,0.0,44.78936865934935
1974,CZE,34.775404191498,8.82374467122238,0.927234660332255,0.779177552839818,0.0,0.0,45.30556107589245
1975,CZE,35.8028607346119,9.76444179891274,1.03363876723493,0.797624172021898,0.0,0.0,47.39856547278147
1976,CZE,36.801393686519,10.4577972241762,1.17204906080967,0.807514380591986,0.0,0.0,49.238754352096855
1977,CZE,37.3144406588411,11.0969373696373,1.48232972735232,0.813834714407193,0.0,0.0,50.70754247023792
1978,CZE,38.2095345738936,10.4527387570904,1.66360616341887,0.837979116313305,0.0,0.0,51.163858610716176
1979,CZE,36.7182342357309,10.452729247944,1.82312395007741,0.830526704761054,0.0,0.0,49.82461413851336
1980,CZE,37.2907976566907,9.95428402095165,2.31615291832809,0.841987371110212,0.0,0.0,50.40322196708065
1981,CZE,37.2942249817517,9.7083446251805,2.01371032430115,0.8331937787258,0.0,0.0,49.84947370995915
1982,CZE,37.3041884079585,9.10811919652913,2.15121626666338,0.794024030495225,0.0,0.0,49.35754790164624
1983,CZE,37.6774746202509,8.80922385987144,2.1410258413013,0.792627235456774,0.0,0.0,49.42035155688041
1984,CZE,38.4997439823897,9.41117158786731,2.38974467223693,0.782316668291176,0.0,0.0,51.08297691078511
1985,CZE,37.8438216400078,9.39056563473304,2.39855567810584,0.749105587766317,0.0,0.0,50.38204854061299
1986,CZE,38.4611726057313,8.84294541584149,2.68185128410891,0.738508749481684,0.0,0.0,50.72447805516338
1987,CZE,37.8455703758576,8.83449143770976,2.710694400853,0.729713750186551,0.0,0.257,50.3774699646069
1988,CZE,37.5558506449765,8.26207544908917,2.72020700943309,0.756907971371933,0.0,0.257,49.55204107487069
1989,CZE,35.8110540272646,7.43895237240629,3.04442737294639,0.739052137443559,0.0,0.257,47.29048591006084
1990,CZE,33.6843063036651,6.13784571158324,3.4291687717781,0.6793625,0.125121221874655,0.18275109412481,44.23855560302592
1991,CZE,30.7616791243445,5.39989027126745,3.35542448368733,0.630165065502183,0.108638922738481,0.129489625578635,40.385287493118575
1992,CZE,28.8731949521128,5.77974626344136,4.01784820407203,0.673694459606987,0.108159256261608,0.148403380126517,39.6010465156213
1993,CZE,27.4964651934484,5.5616440212401,4.18043411948367,0.59895,0.103190868763459,0.121028926049299,38.06171312898493
1994,CZE,25.9065518957189,5.40260816071054,3.88234976209556,0.602724563318777,0.100417620004917,0.148567134081068,36.04321913592977
1995,CZE,25.8825821775108,4.82018772665239,4.26584504013935,0.547219978165939,0.0988731044571553,0.158078596006527,35.77278662293216
1996,CZE,25.9877721395197,4.92429574792118,4.92398795338092,0.57764519650655,0.0955160784582662,0.114233074100072,36.62345018988669
1997,CZE,24.8151217310252,4.82951472712471,5.03142027470728,0.568602319868996,0.0971462232572716,0.105690497593461,35.44749577357692
1998,CZE,22.8344915714051,5.31815244920516,5.02828279672781,0.5643153930131,0.0927802429754716,0.0988400609927171,33.93686251431935
1999,CZE,20.6375222730923,5.0826672044392,5.04216954172662,0.53572865720524,0.0856866934025887,0.11428765875159,31.49806202861754
2000,CZE,23.6998487567755,4.96496609259096,4.94934822135113,0.528619323144105,0.0880008743667228,0.134920845531145,34.36570411375956
2001,CZE,23.1435595074904,5.26270745610497,5.2674577010788,0.444551200873362,0.0905132972617622,0.135835146298427,34.34462430910772
2002,CZE,22.5643307560026,5.25475705875936,5.05973431635093,0.383045687772926,0.0911495602562179,0.140133726877492,33.49315110601953
2003,CZE,22.917089747967,5.74754265556067,5.17841963286645,0.405254244177707,0.0880852608913616,0.169364074815128,34.505755616278314
2004,CZE,22.7641998405914,6.01502136976384,5.21827507718799,0.443985889159629,0.0858307684672004,0.242439944659219,34.76975288982927
2005,CZE,21.9990430069838,6.16822231142108,5.11986321188795,0.443377090611354,0.0856354434890321,0.264792524676957,34.08093358907018
2006,CZE,22.3484140780244,6.11143640637174,5.02601541381062,0.477198299421687,0.0916463052381472,0.279407684499679,34.33411818736628
2007,CZE,22.8241689069564,6.29944770498291,4.76513156022109,0.557609445502075,0.0827864192972342,0.287145175926238,34.816289212885955
2008,CZE,21.4682296955543,6.25587288518625,4.72095716533753,0.544800407454664,0.0813430953467358,0.295742316154677,33.366945565034165
2009,CZE,20.0018382483466,6.0029533054488,4.45285980342873,0.427422232322634,0.0708103907408435,0.28284659285194,31.238730573139545
2010,CZE,20.3476664587206,5.77379662085587,5.02140144282768,0.400927947598253,0.0737729004802347,0.260493974751312,31.87805934523395
2011,CZE,20.1280890567525,5.70980456627711,4.59190756343914,0.45429339272554,0.0727054965771024,0.257914869278304,31.2147149450497
2012,CZE,19.3143796225366,5.57369594636092,4.53711790681299,0.414069315153883,0.0739029886395597,0.244159380921614,30.157325160425568
2013,CZE,18.2505324073402,5.39765043362736,4.59229477915725,0.363479146082023,0.0558935827756185,0.235562220444392,28.89541256942684
2014,CZE,17.714318725892,5.68299083757447,4.12462729997948,0.404674390400154,0.0568014697780408,0.243299652370294,28.22671237599444
2015,CZE,17.5550406850116,5.8242425603809,4.34188711745158,0.425262973819145,0.0536188912514824,0.245019086184339,28.44507131409905
2016,CZE,17.6659129974802,5.83657074489252,4.64204448737031,0.463318442674809,0.0447619664821992,0.263073128417353,28.915681767317388
2017,CZE,17.550981031602,6.04832459900243,4.83436384665023,0.471688271683937,0.0359084146967942,0.294882641526616,29.23614880516201
2018,CZE,17.3507654798013,6.10466334418218,4.54176430466134,0.509700520117145,0.0295129608396422,0.340447598641213,28.876854208242825
2019,CZE,15.6846082226526,6.136555275631,4.73824493299878,0.539638877436001,0.022854116661256,0.348185043622948,27.470086469002585
2020,CZE,13.5716873910321,5.75950626436104,4.75730230309086,0.516110486870703,0.0146836039885898,0.0945687777164121,24.713858827059703
2021,CZE,14.0505518810271,6.13920480700572,5.19783777744917,0.534354420058493,0.0149654527829358,0.0956422130541135,26.03255655137753
2022,CZE,15.3515289070482,6.13920480700572,4.25277636336751,0.534354420058493,0.0149654527829358,0.110528522359839,26.403358472622696
1850,CZE,,,,,,0.0,0.0
1851,CZE,,,,,,0.0,0.0
1852,CZE,,,,,,0.0,0.0
1853,CZE,,,,,,0.0,0.0
1854,CZE,,,,,,0.0,0.0
1855,CZE,,,,,,0.0,0.0
1856,CZE,,,,,,0.0,0.0
1857,CZE,,,,,,0.0,0.0
1858,CZE,,,,,,0.0,0.0
1859,CZE,,,,,,0.0,0.0
1850,EST,0.0003133654838533,0.0,0.0,0.0,0.0,0.0,0.0003133654838533
1855,EST,0.0009502050155554,0.0,0.0,0.0,0.0,0.0,0.0009502050155554
1858,EST,0.0013343304473757,0.0,0.0,0.0,0.0,0.0,0.0013343304473757
1859,EST,0.0014151989593379,0.0,0.0,0.0,0.0,0.0,0.0014151989593379
1860,EST,0.0018548215670165,1.52627721085152e-05,0.0,0.0,0.0,0.0,0.001870084339125
1861,EST,0.002360341282357,1.51712565315829e-05,0.0,0.0,0.0,0.0,0.0023755125388886
1862,EST,0.0021277686934205,1.52468735768707e-05,0.0,0.0,0.0,0.0,0.0021430155669973
1863,EST,0.0022185820001337,2.55192068163101e-05,0.0,0.0,0.0,0.0,0.00224410120695
1864,EST,0.0024812041035774,3.58283312449445e-05,0.0,0.0,0.0,0.0,0.0025170324348224
1865,EST,0.0023647768331089,4.10613977655068e-05,0.0,0.0,0.0,0.0,0.0024058382308744
1866,EST,0.0075559498069443,4.56903174991668e-05,0.0,0.0,0.0,0.0,0.0076016401244435
1867,EST,0.008657513245293,6.61774826255561e-05,0.0,0.0,0.0,0.0,0.0087236907279185
1868,EST,0.0071347765040805,0.0001231724445238,0.0,0.0,0.0,0.0,0.0072579489486043
1869,EST,0.0097282880494982,0.0001174532818953,0.0,0.0,0.0,0.0,0.0098457413313936
1870,EST,0.010567409130036,0.000117343012965,0.0,0.0,0.0,0.0,0.010684752143001
1871,EST,0.014328398001949,9.65228193022633e-05,0.0,0.0,0.0,0.0,0.0144249208212512
1872,EST,0.0147023082578143,0.0001067379952572,0.0,0.0,0.0,0.0,0.0148090462530715
1873,EST,0.0136579699212352,0.000241305572262,0.0,0.0,0.0,0.0,0.0138992754934972
1874,EST,0.0164895230292204,0.0003816702788863,0.0,0.0,0.0,0.0,0.0168711933081067
1875,EST,0.0188041922175499,0.0006143592173651,0.0,0.0,0.0,0.0,0.019418551434915
1876,EST,0.0230938582190521,0.0010150669096685,0.0,0.0,0.0,0.0,0.0241089251287206
1877,EST,0.0231326505659709,0.0014715941985179,0.0,0.0,0.0,0.0,0.0246042447644888
1878,EST,0.0303931997771713,0.0017621422917847,0.0,0.0,0.0,0.0,0.032155342068956
1879,EST,0.0307692449123659,0.0022251079681976,0.0,0.0,0.0,0.0,0.0329943528805635
1880,EST,0.0361900544271479,0.0025156371107435,0.0,0.0,0.0,0.0,0.0387056915378914
1881,EST,0.0372245987010163,0.0035432398919104,0.0,0.0,0.0,0.0,0.0407678385929267
1882,EST,0.0390850720844232,0.0038561077674867,0.0,0.0,0.0,0.0,0.0429411798519099
1883,EST,0.0446286779477458,0.0042462289693879,0.0,0.0,0.0,0.0,0.0488749069171337
1884,EST,0.0431969911943576,0.0064259494584261,0.0,0.0,0.0,0.0,0.0496229406527837
1885,EST,0.0457183859654094,0.0083321057173029,0.0,0.0,0.0,0.0,0.0540504916827123
1886,EST,0.0467660100166947,0.0086693549333697,0.0,0.0,0.0,0.0,0.0554353649500643
1887,EST,0.0473452477537453,0.0113147491108105,0.0,0.0,0.0,0.0,0.0586599968645558
1888,EST,0.048836519487092,0.0123506183762814,0.0,0.0,0.0,0.0,0.0611871378633734
1889,EST,0.0539231612063318,0.0121565216307526,0.0,0.0,0.0,0.0,0.0660796828370844
1890,EST,0.0597888796052654,0.0150448196517235,0.0,0.0,0.0,0.0,0.0748336992569889
1891,EST,0.0635232615857662,0.0188716435396851,0.0,0.0,0.0,0.0,0.0823949051254512
1892,EST,0.0676839524676081,0.0195327376835874,0.0,0.0,0.0,0.0,0.0872166901511955
1893,EST,0.0790877866176662,0.0231401210665063,0.0,0.0,0.0,0.0,0.1022279076841725
1894,EST,0.0834589819846251,0.020659227166663,0.0,0.0,0.0,0.0,0.1041182091512881
1895,EST,0.0901975428872647,0.0294373119967638,0.0,0.0,0.0,0.0,0.1196348548840285
1896,EST,0.092739462439839,0.0290485165751822,0.0,0.0,0.0,0.0,0.1217879790150212
1897,EST,0.107856180952121,0.0329561155019993,0.0,0.0,0.0,0.0,0.1408122964541203
1898,EST,0.120647145551176,0.0372789497469375,0.0,0.0,0.0,0.0,0.1579260952981135
1899,EST,0.144092289249501,0.0391153246007847,0.0,0.0,0.0,0.0,0.1832076138502857
1900,EST,0.161580210764104,0.0459587166227981,0.0,0.0,0.0,0.0,0.2075389273869021
1901,EST,0.160283692912554,0.0527846189797618,0.0,0.0,0.0,0.0,0.2130683118923158
1902,EST,0.156215291947672,0.0495748538680483,0.0,0.0,0.0,0.0,0.2057901458157203
1903,EST,0.157386269036246,0.0439156743655742,0.0,0.0,0.0,0.0,0.2013019434018202
1904,EST,0.178823686697571,0.0451416571816464,0.0,0.0,0.0,0.0,0.2239653438792174
1905,EST,0.167991422938591,0.0319256471958773,0.0,0.0,0.0,0.0,0.1999170701344683
1906,EST,0.191714442523393,0.0363145440819228,0.0,0.0,0.0,0.0,0.2280289866053158
1907,EST,0.217442159838834,0.0379709266296704,0.0,0.0,0.0,0.0,0.2554130864685044
1908,EST,0.218991976410346,0.0379879374774256,0.0,0.0,0.0,0.0,0.2569799138877716
1909,EST,0.230533253295,0.0407401700820836,0.0,0.0,0.0,0.0,0.2712734233770836
1910,EST,0.223467679972248,0.0425695072552857,0.0,0.0,0.0,0.0,0.2660371872275337
1911,EST,0.236185511823999,0.0396367653509569,0.0,0.0,0.0,0.0,0.2758222771749559
1912,EST,0.272789002915046,0.0396566016147755,0.0,0.0,0.0,0.0,0.3124456045298215
1913,EST,0.301528584717219,0.0378866685519844,0.0,0.0,0.0,0.0,0.3394152532692034
1914,EST,0.266159229821603,0.0401706934910797,0.0,0.0,0.0,0.0,0.3063299233126827
1915,EST,0.236080010729796,0.0450896967986576,0.0,0.0,0.0,0.0,0.2811697075284536
1916,EST,0.251439641023087,0.0482388471807076,0.0,0.0,0.0,0.0,0.2996784882037946
1917,EST,0.23324448442753,0.0425575756194357,0.0,0.0,0.0,0.0,0.2758020600469657
1918,EST,0.0918267861603868,0.0181644986721535,0.0,0.0,0.0,0.0,0.1099912848325403
1919,EST,0.0705101772635709,0.0234388165084749,0.0,0.0,0.0,0.0,0.0939489937720458
1920,EST,0.0652553727649534,0.0204147070949656,0.0,0.0,0.0,0.0,0.085670079859919
1921,EST,0.0734882757102692,0.0194029138516437,1.66221186199539e-05,0.0,0.0,0.0,0.0929078116805328
